Postcode,Positional_quality_indicator,Eastings,Northings,Country_code,NHS_regional_HA_code,NHS_HA_code,Admin_county_code,Admin_district_code,Admin_ward_code,Latitude,Longitude
OX5 2EX,10,449485,213822,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820839,-1.2834441
OX5 2EY,10,449471,214016,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822671,-1.2831103
OX5 2FA,10,449455,213966,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822137,-1.2838878
OX5 2FE,10,460430,216027,E92000001,E19000002,E18000009,,E06000060,E05013148,51.838941,-1.125574
OX5 2FF,10,450325,213491,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817987,-1.2713755
OX5 2FG,10,449572,213686,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819588,-1.2818245
OX5 2FN,10,449172,214113,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823358,-1.2881632
OX5 2FQ,10,449622,213474,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.8175,-1.281495
OX5 2FT,10,449040,214585,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.827738,-1.2898064
OX5 2FU,10,456053,215761,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.837652,-1.1878642
OX5 2FW,10,449094,214082,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823229,-1.2890503
OX5 2FX,10,448637,214761,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.829355,-1.295629
OX5 2FY,10,449150,214063,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823035,-1.2882843
OX5 2GD,10,450365,213588,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818675,-1.270755
OX5 2HA,10,449449,214127,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823647,-1.2839654
OX5 2HB,10,449516,214194,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.824298,-1.283041
OX5 2HD,10,449585,214072,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823078,-1.2819722
OX5 2HE,10,449627,214105,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.82329,-1.2814029
OX5 2HF,10,449533,213964,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821938,-1.2823385
OX5 2HG,10,449575,213905,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821595,-1.2821553
OX5 2HH,10,449703,213908,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821584,-1.2802839
OX5 2HJ,10,449638,213975,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822192,-1.2812318
OX5 2HL,10,449722,213988,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822311,-1.2800111
OX5 2HN,10,449488,214252,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.824714,-1.2833971
OX5 2HP,10,449662,213565,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818459,-1.2809285
OX5 2HQ,10,449593,213990,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822367,-1.2818384
OX5 2HR,10,449733,213768,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819678,-1.2803722
OX5 2HS,10,449697,213804,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820659,-1.2803857
OX5 2HT,10,449636,213840,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820988,-1.2812799
OX5 2HU,10,449795,213834,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820893,-1.2789746
OX5 2HW,10,449557,214235,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.824546,-1.2823551
OX5 2HX,10,449938,213976,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.822183,-1.2768647
OX5 2HY,10,449902,213869,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821216,-1.277388
OX5 2HZ,10,449918,213799,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820531,-1.2771958
OX5 2JA,10,449805,213602,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818717,-1.2789513
OX5 2JB,10,449781,213658,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819339,-1.279188
OX5 2JD,10,449982,213782,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820426,-1.2762545
OX5 2JE,10,449967,213724,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819915,-1.2764803
OX5 2JF,10,450085,213727,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819923,-1.2747537
OX5 2JG,10,450031,213617,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818948,-1.2755673
OX5 2JH,10,450151,213776,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820348,-1.2738038
OX5 2JJ,10,450312,213719,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819866,-1.2714467
OX5 2JL,10,450000,213860,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821126,-1.2760111
OX5 2JN,10,450212,213864,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821206,-1.272963
OX5 2JP,10,449631,213704,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819765,-1.2813574
OX5 2JQ,10,450091,213849,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.82101,-1.2746347
OX5 2JR,10,449648,213724,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819944,-1.2811079
OX5 2JS,10,449667,213735,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820023,-1.28086
OX5 2JT,10,449677,213757,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.82022,-1.2807118
OX5 2JU,10,449694,213770,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820317,-1.2804056
OX5 2JW,10,450196,213840,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820929,-1.2731416
OX5 2JX,10,449731,213723,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.8199,-1.2798754
OX5 2JY,10,449728,213754,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820098,-1.2799303
OX5 2JZ,10,449719,213713,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819839,-1.2800795
OX5 2LA,10,449634,213473,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817688,-1.2813469
OX5 2LB,10,449677,213474,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817766,-1.2807944
OX5 2LD,10,449950,213485,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817795,-1.2767754
OX5 2LE,10,449724,213419,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817195,-1.2800491
OX5 2LF,10,449938,213425,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817221,-1.2769296
OX5 2LG,10,449964,213333,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.8164,-1.2765801
OX5 2LH,10,450068,213344,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.816445,-1.2751286
OX5 2LJ,10,450135,213329,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81634,-1.2740713
OX5 2LL,10,450072,213105,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81435,-1.2750172
OX5 2LN,10,450038,213113,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.814434,-1.2755816
OX5 2LP,10,449861,212842,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.812004,-1.2781155
OX5 2LQ,10,450130,213428,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817222,-1.2741587
OX5 2LR,10,449894,212725,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.810949,-1.2776392
OX5 2LS,10,450003,212781,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.811434,-1.2760793
OX5 2LT,10,449960,212776,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81142,-1.2767468
OX5 2LU,10,449938,212835,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.811943,-1.2769995
OX5 2LW,10,449899,212928,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.812783,-1.2776099
OX5 2LX,10,449961,212623,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.810008,-1.2766969
OX5 2LY,10,450141,213533,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818201,-1.2739834
OX5 2LZ,10,450230,213573,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81877,-1.2729297
OX5 2NA,10,450140,213643,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819181,-1.2739967
OX5 2NB,10,450041,213545,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818281,-1.2753893
OX5 2ND,10,449910,213559,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818456,-1.2774757
OX5 2NE,10,450179,213488,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817792,-1.2733806
OX5 2NH,10,449946,213840,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821006,-1.2769416
OX5 2NJ,10,450137,213493,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817841,-1.2740327
OX5 2NL,10,450237,213582,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81856,-1.2724688
OX5 2NP,10,449473,213591,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818682,-1.2835508
OX5 2NR,10,449644,213319,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.816312,-1.2812237
OX5 2NS,10,449670,213230,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.815528,-1.2809316
OX5 2NT,10,449795,213315,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.816236,-1.2791504
OX5 2NU,10,449695,213097,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.813978,-1.2803905
OX5 2NX,10,449839,213004,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.813454,-1.2784405
OX5 2NZ,10,449747,212894,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.812464,-1.2797618
OX5 2PA,10,449759,212854,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.812112,-1.2796224
OX5 2PB,10,449770,212804,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.811662,-1.27947
OX5 2PD,10,449803,212705,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81076,-1.2790202
OX5 2PE,10,449904,212495,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.808872,-1.2775708
OX5 2PF,10,449804,212858,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.812171,-1.2789687
OX5 2PH,10,449654,213388,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.816941,-1.2810977
OX5 2PL,10,449141,213940,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.821957,-1.2884029
OX5 2PP,10,450270,213375,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.81675,-1.2721062
OX5 2PQ,10,449123,214215,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.824422,-1.2886688
OX5 2PR,10,450390,213022,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.813603,-1.2704887
OX5 2PS,10,450419,213080,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.814076,-1.2699589
OX5 2PT,10,449625,214456,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.826527,-1.2813514
OX5 2PU,10,451553,213283,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.815807,-1.2535381
OX5 2PW,10,451284,214765,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82913,-1.2575842
OX5 2PX,10,450272,213556,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818691,-1.2719299
OX5 2PY,10,451529,215403,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.834868,-1.2535714
OX5 2PZ,10,450908,214619,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.827877,-1.2626981
OX5 2QA,10,450559,215292,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.833968,-1.2676201
OX5 2QB,10,450456,215391,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.834813,-1.2690577
OX5 2QD,10,450401,215433,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.835396,-1.2703689
OX5 2QE,10,450296,215461,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.835511,-1.2714411
OX5 2QF,10,450048,215572,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.836513,-1.2750533
OX5 2QG,10,450357,215596,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83671,-1.2705509
OX5 2QH,10,448899,216525,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.845165,-1.2916517
OX5 2QJ,10,450237,213292,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.815981,-1.2726409
OX5 2QL,10,450311,213272,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.815857,-1.2715984
OX5 2QQ,10,449339,216390,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.844196,-1.2846557
OX5 2QU,10,455037,214422,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.825742,-1.2028206
OX5 2QX,10,455265,214841,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.829478,-1.1994896
OX5 2QY,10,455328,214869,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.829751,-1.1987447
OX5 2QZ,10,455514,215296,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.833553,-1.1957892
OX5 2RA,10,455328,214945,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83023,-1.1991135
OX5 2RD,10,457500,216132,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.840823,-1.1668184
OX5 2RE,10,458584,215716,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.837021,-1.1519828
OX5 2RF,10,459558,214963,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.830107,-1.1371222
OX5 2RG,10,460389,214827,E92000001,E19000002,E18000009,,E06000060,E05013148,51.828822,-1.1251169
OX5 2RH,10,460497,216034,E92000001,E19000002,E18000009,,E06000060,E05013148,51.838941,-1.125574
OX5 2RJ,10,460469,215393,E92000001,E19000002,E18000009,,E06000060,E05013148,51.833893,-1.1238432
OX5 2RL,10,455321,214971,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.830596,-1.1986281
OX5 2RP,10,458425,215749,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.837311,-1.1534723
OX5 2RQ,10,460538,214932,E92000001,E19000002,E18000009,,E06000060,E05013148,51.829741,-1.1229079
OX5 2RT,10,449254,214084,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823232,-1.2866272
OX5 2RX,10,452697,214167,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823648,-1.2368097
OX5 2RZ,10,452750,214054,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.822627,-1.236058
OX5 2SA,10,452763,214065,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.822725,-1.2358677
OX5 2SB,10,452798,213997,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82211,-1.2353703
OX5 2SD,10,452688,214035,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.822462,-1.2369603
OX5 2SE,10,452786,214110,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.8231,-1.2355277
OX5 2SF,10,452822,214117,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823186,-1.2350039
OX5 2SG,10,452893,214084,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82291,-1.2339349
OX5 2SH,10,452794,214167,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823638,-1.2353735
OX5 2SJ,10,452729,214256,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.824463,-1.2363462
OX5 2SL,10,452730,214179,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823744,-1.2363438
OX5 2SN,10,452643,214178,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823752,-1.2375915
OX5 2SP,10,452541,214180,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82377,-1.2390711
OX5 2SQ,10,452823,214233,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.824229,-1.2349717
OX5 2SR,10,452486,214200,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823973,-1.2398657
OX5 2SS,10,452224,214194,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.823953,-1.2436386
OX5 2ST,10,452291,214241,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.824369,-1.2426885
OX5 2SU,10,452104,213919,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.821456,-1.2454214
OX5 2SW,10,452568,214211,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.824055,-1.2386746
OX5 2SX,10,452048,213773,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.820369,-1.2443079
OX5 2SY,10,452399,213915,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.821437,-1.2411126
OX5 2SZ,10,452604,213970,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82185,-1.2383345
OX5 2TA,10,452636,214020,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.822341,-1.2377314
OX5 2TB,10,452734,213843,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.820731,-1.2363222
OX5 2TD,10,452777,213833,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.820637,-1.2356854
OX5 2TF,10,452883,213811,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.819267,-1.2309935
OX5 2TG,10,452546,214029,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.822491,-1.2387445
OX5 2TH,10,452876,215428,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.834967,-1.2340206
OX5 2TJ,10,453330,215511,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83568,-1.227463
OX5 2TL,10,452897,214169,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82344,-1.2339404
OX5 2TP,10,452469,214365,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.82544,-1.2401168
OX5 2TQ,10,452571,214308,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.824945,-1.2386015
OX5 2TZ,10,456077,215878,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.838531,-1.1875145
OX5 2UA,10,456180,215894,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83862,-1.186105
OX5 2UB,10,456201,215993,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.839723,-1.1857368
OX5 2UD,10,456300,216085,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.840549,-1.1842704
OX5 2UE,10,456355,216048,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.840193,-1.183464
OX5 2UF,10,456352,216001,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.839789,-1.1835003
OX5 2UG,10,456281,215897,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.838914,-1.1844741
OX5 2UH,10,456092,215781,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83771,-1.1871519
OX5 2UJ,10,456056,215789,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.837921,-1.1878158
OX5 2UL,10,455910,215655,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.836713,-1.1899565
OX5 2UN,10,454165,215917,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.83924,-1.215239
OX5 2UP,10,454248,216350,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.843143,-1.2139228
OX5 2UQ,10,456096,215706,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.837386,-1.1870997
OX5 2UR,10,455535,217461,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.852996,-1.1951234
OX5 2US,10,455950,216460,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.840793,-1.2067497
OX5 2UT,10,456388,215913,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.838985,-1.1830069
OX5 2UW,10,453672,216161,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.841481,-1.222356
OX5 2UZ,10,449327,214632,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.828135,-1.2856356
OX5 2XA,10,449493,213655,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819319,-1.2833956
OX5 2XB,10,449511,213776,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820432,-1.2830588
OX5 2XD,10,449519,214065,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823021,-1.2829307
OX5 2XH,10,449793,213562,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.818474,-1.2790277
OX5 2XJ,10,450199,213939,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.821854,-1.2730251
OX5 2XL,10,449636,213792,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.820592,-1.2812717
OX5 2XN,10,449901,213671,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819481,-1.2775028
OX5 2XP,10,449912,213415,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.817142,-1.2773226
OX5 2XR,10,449713,213653,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.819309,-1.2801605
OX5 2XT,10,449327,214560,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.82729,-1.2856925
OX5 2XU,10,448928,214628,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.82808,-1.2914118
OX5 2XX,10,449108,214709,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.828928,-1.28883
OX5 2XY,10,449201,214640,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.828228,-1.2875205
OX5 2XZ,10,448651,214575,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.827664,-1.2954958
OX5 2YB,10,448531,214970,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.831244,-1.2971524
OX5 2YD,10,449411,214642,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.828227,-1.2844297
OX5 2YE,10,449340,214372,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.825779,-1.2855422
OX5 2YH,10,449167,214452,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.826522,-1.2880118
OX5 2YP,10,449647,214513,E92000001,E19000002,E18000009,E10000025,E07000177,E05010933,51.827081,-1.2808783
OX5 2YR,10,449209,214060,E92000001,E19000002,E18000009,E10000025,E07000177,E05010932,51.823022,-1.2874866
OX5 3AA,10,447658,218814,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.865904,-1.3092475
OX5 3AB,10,448235,219573,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.872651,-1.3007922
OX5 3AD,10,447549,219348,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.865968,-1.3295787
OX5 3AE,10,447538,220269,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.878968,-1.3108052
OX5 3AF,10,447765,220464,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880711,-1.3074952
OX5 3AG,10,447707,220524,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.881336,-1.3083428
OX5 3AH,10,447884,220713,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.882939,-1.3057176
OX5 3AJ,10,448119,221003,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.885517,-1.3022054
OX5 3AL,10,447918,220484,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880869,-1.3052701
OX5 3AN,10,447951,221162,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.886952,-1.3046532
OX5 3AP,10,448141,220605,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.881928,-1.3019849
OX5 3AQ,10,447841,220463,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880686,-1.3063625
OX5 3AR,10,448237,220538,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.881336,-1.3006285
OX5 3AS,10,448363,220751,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.883275,-1.2987242
OX5 3AT,10,448356,220619,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.88209,-1.2989024
OX5 3AU,10,447857,218666,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.864538,-1.3063784
OX5 3AW,10,448207,220766,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.883397,-1.3009742
OX5 3AX,10,448252,218223,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.860629,-1.3021257
OX5 3AY,10,448004,218297,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.861208,-1.3042804
OX5 3AZ,10,447507,218395,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.862132,-1.3115271
OX5 3BA,10,447362,217794,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.85676,-1.3138161
OX5 3BB,10,448051,220866,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.884291,-1.3032414
OX5 3BD,10,447788,220401,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880115,-1.3070831
OX5 3BE,10,447808,220656,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.882424,-1.3068442
OX5 3BG,10,448206,220587,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.881779,-1.3010574
OX5 3BH,10,448249,220632,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.882188,-1.3003828
OX5 3BJ,10,448324,220508,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880966,-1.2989344
OX5 3BL,10,448258,220436,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880381,-1.3002946
OX5 3BN,10,448313,220391,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.879998,-1.299516
OX5 3BQ,10,448895,217902,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.857589,-1.2914277
OX5 3BS,10,450190,217425,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.853303,-1.2726203
OX5 3BU,10,450176,217473,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.853592,-1.2729351
OX5 3BW,10,448364,220440,E92000001,E19000002,E18000009,E10000025,E07000181,E05006646,51.880498,-1.2987964
OX5 3BX,10,450123,217607,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854819,-1.2736413
OX5 3BY,10,450196,217576,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854588,-1.2725851
OX5 3BZ,10,450238,217582,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854585,-1.2720189
OX5 3DA,10,450181,217635,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.854984,-1.2727094
OX5 3DB,10,450140,217690,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.855537,-1.2733974
OX5 3DD,10,450119,217702,E92000001,E19000002,E18000009,E10000025,E07000177,E05010934,51.855655,-1.2736278
